Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.transport.http.server,33,6,445
com.sun.xml.internal.ws.assembler.dev,11,6,467
com.sun.xml.internal.ws.dump,18,8,330
com.sun.xml.internal.ws.assembler.jaxws,4,3,136
com.sun.xml.internal.ws.model.wsdl,21,6,457
javax.xml.ws.handler.soap,6,6,472
com.sun.xml.internal.ws.encoding.xml,25,7,480
com.sun.xml.internal.ws.commons.xmlutil,13,9,546
com.sun.xml.internal.ws.config.metro.dev,4,3,216
com.sun.xml.internal.ws.config.metro.util,3,3,174
com.sun.xml.internal.ws.wsdl.writer,44,8,483
com.sun.xml.internal.ws.encoding.fastinfoset,17,8,512
javax.annotation,3,2,51
javax.xml.bind.util,9,5,162
com.sun.xml.internal.ws.model.soap,4,2,63
com.sun.xml.internal.ws.org.objectweb.asm,4,2,60
com.sun.xml.internal.ws.policy.sourcemodel.attach,13,7,426
com.sun.xml.internal.ws.protocol.xml,3,1,29
javax.xml.ws.spi.http,6,3,249
com.sun.xml.internal.ws.wsdl.writer.document,8,3,330
com.sun.xml.internal.ws.wsdl.writer.document.soap,5,3,333
com.sun.xml.internal.ws.wsdl.writer.document.soap12,5,3,333
com.sun.xml.internal.ws.wsdl.writer.document.xsd,5,2,218
com.sun.xml.internal.ws.wsdl.writer.document.http,3,2,220
sun.applet,24,7,369
java.awt.dnd,14,6,306
java.awt.dnd.peer,4,2,219
java.awt.font,11,7,411
java.awt.im,7,5,287
java.awt.image.renderable,7,5,293
java.awt.peer,11,5,283
sun.awt.dnd,14,6,352
sun.awt.geom,5,3,72
sun.awt.im,19,8,387
sun.awt.util,4,3,251
sun.java2d.pipe,20,5,280
sun.java2d.pipe.hw,8,4,279
sun.util,17,5,426
sun.java2d.cmm,8,3,88
sun.awt.datatransfer,20,4,267
sun.text,5,4,181
java.awt.im.spi,8,6,312
java.awt.print,10,5,285
javax.print,14,6,415
javax.print.attribute,5,4,277
javax.print.attribute.standard,5,4,277
java.beans.beancontext,7,3,248
java.util.stream,9,5,363
sun.nio.cs,12,4,316
sun.reflect,10,5,382
java.util.function,4,3,251
sun.net.www,27,5,267
sun.reflect.annotation,15,6,449
sun.reflect.generics.factory,6,3,130
sun.reflect.generics.repository,7,3,129
sun.reflect.generics.scope,3,3,133
java.lang.instrument,4,4,212
jdk.internal.org.objectweb.asm,4,2,60
sun.invoke,2,2,221
sun.invoke.empty,1,1,31
sun.invoke.util,9,4,361
jdk.net,8,3,247
sun.net.idn,6,4,180
sun.net.spi,11,4,359
sun.net.util,4,3,251
sun.net.www.protocol.file,9,4,253
sun.text.normalizer,6,4,180
java.nio.file.spi,10,4,360
java.nio.charset.spi,4,3,251
sun.nio.fs,22,5,420
java.time,12,5,430
sun.rmi.server,30,9,491
java.rmi.activation,11,4,123
sun.rmi.transport,28,6,412
java.rmi.dgc,6,4,128
sun.rmi.registry,19,7,385
sun.rmi.transport.tcp,18,7,424
sun.rmi.runtime,10,6,280
sun.security.provider.certpath,18,4,309
java.text.spi,3,2,36
sun.text.bidi,7,4,179
sun.util.calendar,9,5,388
sun.util.locale.provider,18,6,386
sun.util.resources,10,5,244
java.util.spi,3,2,61
java.time.chrono,13,5,384
java.time.format,15,6,434
java.time.temporal,11,4,359
java.time.zone,9,4,361
jdk.internal.util.xml,9,3,246
sun.util.locale,5,4,365
sun.util.spi,4,2,60
javax.activity,2,2,63
javax.annotation.processing,9,3,77
javax.lang.model.element,6,3,80
javax.lang.model.util,7,3,79
javax.tools,13,5,379
javax.lang.model.type,6,3,80
javax.management.monitor,11,4,170
javax.management.relation,10,4,171
javax.rmi.ssl,8,4,284
javax.management.timer,6,3,173
javax.print.event,5,3,86
sun.print,36,10,512
javax.script,5,2,59
javax.smartcardio,8,4,319
javax.transaction.xa,2,2,44
javax.swing.plaf.metal,25,7,368
javax.swing.text.html,25,8,483
sun.awt.event,2,2,196
javax.swing.undo,6,4,157
javax.swing.plaf.multi,12,6,349
sun.swing.plaf,3,2,55
sun.swing.text,16,9,448
sun.swing.text.html,1,1,31
javax.swing.text.html.parser,8,4,114
javax.swing.text.rtf,8,4,273
javax.xml.crypto,7,4,151
javax.xml.crypto.dsig.keyinfo,7,4,151
javax.xml.crypto.dom,5,5,345
javax.xml.crypto.dsig,10,4,148
javax.xml.crypto.dsig.spec,5,4,153
javax.xml.crypto.dsig.dom,6,4,153
jdk.internal,5,4,365
jdk.management.cmm,2,2,221
jdk.internal.instrumentation,13,5,379
jdk.internal.org.objectweb.asm.commons,9,2,55
jdk.internal.org.objectweb.asm.tree,4,2,60
jdk.internal.org.objectweb.asm.util,9,2,55
jdk.internal.org.objectweb.asm.signature,3,2,61
jdk.internal.org.objectweb.asm.tree.analysis,5,2,59
jdk.internal.org.xml.sax,3,2,61
jdk.internal.org.xml.sax.helpers,3,2,61
jdk.internal.util,1,1,31
jdk.internal.util.xml.impl,8,3,247
jdk.management.resource,10,5,362
jdk.management.resource.internal,14,4,356
jdk.management.resource.internal.inst,21,6,398
org.jcp.xml.dsig.internal,6,3,130
org.jcp.xml.dsig.internal.dom,34,7,503
org.omg.CORBA.DynAnyPackage,2,2,36
org.w3c.dom.bootstrap,6,3,131
org.w3c.dom.css,5,2,100
org.w3c.dom.stylesheets,3,2,102
org.w3c.dom.views,2,2,103
sun.applet.resources,2,2,62
sun.java2d.loops,16,5,284
sun.java2d.opengl,21,5,279
sun.java2d.x11,15,5,285
sun.java2d.xr,16,5,284
sun.awt.X11,50,11,545
sun.nio.cs.ext,1,1,190
sun.awt.resources,2,2,62
sun.dc,9,4,259
sun.dc.path,2,2,43
sun.dc.pr,8,5,292
sun.instrument,6,4,210
sun.java2d.cmm.lcms,8,3,88
sun.java2d.jules,13,6,402
sun.java2d.pisces,9,5,374
sun.launcher,11,6,438
sun.launcher.resources,2,2,62
sun.management.counter,3,2,61
sun.management.counter.perf,8,4,362
sun.management.jdp,10,3,245
sun.management.snmp,12,5,385
sun.management.snmp.jvminstr,15,5,382
sun.management.snmp.util,9,5,388
sun.management.snmp.jvmmib,7,4,199
sun.nio,3,3,252
sun.usagetracker,9,4,248
sun.net.ftp,8,5,369
sun.net.ftp.impl,14,5,363
sun.net.smtp,7,3,248
sun.net.www.http,12,4,358
sun.net.www.content.text,4,3,251
sun.net.www.protocol.ftp,11,4,359
sun.net.www.protocol.http.logging,3,3,176
sun.net.www.protocol.http.ntlm,10,4,360
sun.security.ssl,1,1,190
sun.net.www.protocol.jar,13,6,456
sun.net.www.protocol.mailto,7,3,248
sun.print.resources,2,2,62
sun.reflect.generics.parser,4,3,132
sun.reflect.generics.tree,4,3,132
sun.reflect.generics.visitor,6,3,130
sun.rmi.log,7,3,90
sun.security.jgss.spi,6,2,58
sun.security.jgss.spnego,12,4,159
sun.security.jgss.wrapper,14,4,157
sun.security.krb5.internal,15,5,347
sun.security.krb5.internal.crypto,12,6,355
sun.security.krb5.internal.ccache,11,4,279
sun.security.krb5.internal.rcache,16,4,354
sun.security.krb5.internal.util,8,4,319
sun.security.krb5.internal.crypto.dk,14,6,353
sun.security.pkcs,14,4,313
sun.security.timestamp,12,4,315
sun.security.pkcs10,10,3,126
sun.security.pkcs12,14,5,137
sun.security.rsa,16,5,316
sun.security.validator,11,3,125
sun.security.provider.certpath.ldap,18,5,342
sun.security.provider.certpath.ssl,10,4,317
sun.security.smartcardio,11,4,316
sun.security.tools,8,5,326
sun.security.tools.keytool,25,8,456
sun.security.tools.policytool,19,6,341
javax.crypto.interfaces,1,1,190
sun.swing.icon,5,4,276
sun.swing.plaf.windows,5,4,276
sun.text.resources,5,3,174
sun.tools.jar,13,7,463
sun.tools.jar.resources,2,2,62
sun.util.cldr,8,3,171
sun.util.logging.resources,2,2,62
dummy,38,11,586
