Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.bind.v2.schemagen,27,27,8
com.sun.xml.internal.txw2.output,16,16,4
com.sun.xml.internal.fastinfoset,13,12,3
com.sun.xml.internal.fastinfoset.stax,15,14,4
com.sun.xml.internal.org.jvnet.fastinfoset,8,8,2
com.sun.xml.internal.org.jvnet.staxex,10,10,1
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,18,3
com.sun.xml.internal.fastinfoset.sax,15,15,3
com.sun.xml.internal.bind.v2.schemagen.episode,4,4,1
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,5,1
com.sun.xml.internal.txw2,8,8,3
com.sun.xml.internal.txw2.annotation,2,2,2
com.sun.xml.internal.fastinfoset.algorithm,8,8,5
com.sun.xml.internal.fastinfoset.alphabet,3,3,2
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,0
com.sun.xml.internal.fastinfoset.util,6,6,2
com.sun.xml.internal.fastinfoset.vocab,7,7,2
com.sun.xml.internal.fastinfoset.dom,9,9,3
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,6,2
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,3,1
com.sun.xml.internal.fastinfoset.stax.events,11,10,3
javax.xml.stream.util,5,5,0
com.sun.xml.internal.fastinfoset.stax.factory,14,14,6
com.sun.xml.internal.fastinfoset.stax.util,5,5,1
com.sun.xml.internal.fastinfoset.tools,24,23,7
com.sun.xml.internal.messaging.saaj,3,3,1
com.sun.xml.internal.messaging.saaj.client.p2p,11,11,4
com.sun.xml.internal.messaging.saaj.util,19,19,6
com.sun.xml.internal.messaging.saaj.packaging.mime,4,4,0
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,11,3
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,4,2
com.sun.xml.internal.messaging.saaj.soap,35,31,7
com.sun.xml.internal.org.jvnet.mimepull,10,10,2
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,3,1
com.sun.xml.internal.messaging.saaj.soap.impl,22,19,6
com.sun.xml.internal.messaging.saaj.soap.name,7,7,1
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,13,3
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,14,4
com.sun.xml.internal.messaging.saaj.util.transform,9,9,5
java.awt.datatransfer,13,12,4
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,10,3
com.sun.xml.internal.stream.writers,19,19,9
com.sun.xml.internal.stream.buffer,15,15,3
com.sun.xml.internal.stream.buffer.sax,9,9,3
com.sun.xml.internal.stream.buffer.stax,10,10,3
com.sun.xml.internal.ws,77,45,-16
com.sun.xml.internal.ws.addressing,41,36,6
com.sun.xml.internal.ws.addressing.model,5,5,4
com.sun.xml.internal.ws.addressing.v200408,18,15,4
com.sun.xml.internal.ws.api.addressing,47,43,9
com.sun.xml.internal.ws.api.model,11,10,6
com.sun.xml.internal.ws.api.model.wsdl,18,17,6
com.sun.xml.internal.ws.api.pipe,45,43,9
com.sun.xml.internal.ws.api.pipe.helper,4,4,3
com.sun.xml.internal.ws.api.server,39,36,13
com.sun.xml.internal.ws.client,65,58,14
com.sun.xml.internal.ws.message,36,34,9
com.sun.xml.internal.ws.resources,2,2,1
com.sun.xml.internal.ws.server,68,63,15
com.sun.xml.internal.ws.spi.db,28,26,7
com.sun.xml.internal.ws.util.xml,33,31,5
com.sun.xml.internal.ws.wsdl.parser,34,32,8
javax.xml.ws.wsaddressing,10,10,1
com.sun.xml.internal.ws.addressing.policy,19,17,5
com.sun.xml.internal.ws.policy,9,8,1
com.sun.xml.internal.ws.policy.jaxws.spi,6,6,5
com.sun.xml.internal.ws.policy.privateutil,12,12,5
com.sun.xml.internal.ws.policy.sourcemodel,14,13,2
com.sun.xml.internal.ws.policy.spi,6,5,1
com.sun.xml.internal.ws.policy.subject,5,5,2
com.sun.xml.internal.ws.api.message.saaj,16,15,3
com.sun.xml.internal.ws.binding,26,26,10
com.sun.xml.internal.ws.encoding.soap,5,5,3
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,0
javax.xml.ws.handler,5,5,2
com.sun.xml.internal.ws.message.stream,32,29,6
com.sun.xml.internal.ws.spi,27,26,7
com.sun.xml.internal.ws.api.client,12,12,10
com.sun.xml.internal.ws.api.config.management,5,5,2
com.sun.xml.internal.ws.api.config.management.policy,12,11,5
com.sun.xml.internal.ws.api.wsdl.writer,6,6,3
com.sun.xml.internal.ws.db,28,26,7
com.sun.xml.internal.ws.wsdl,17,16,7
com.sun.xml.internal.ws.api.fastinfoset,4,4,2
com.sun.xml.internal.ws.api.ha,1,1,0
com.sun.xml.internal.ws.api.handler,8,7,4
com.sun.xml.internal.ws.db.glassfish,21,20,7
com.sun.xml.internal.ws.message.jaxb,34,33,8
com.sun.xml.internal.ws.message.saaj,25,23,7
com.sun.xml.internal.ws.message.source,21,20,8
com.sun.xml.internal.ws.transport.http,35,31,8
com.sun.xml.internal.ws.util.exception,9,9,4
com.sun.xml.internal.ws.api.message.stream,6,6,3
com.sun.xml.internal.ws.api.model.soap,3,3,0
javax.jws,3,3,2
javax.jws.soap,3,3,2
com.sun.xml.internal.ws.api.policy,16,14,6
com.sun.xml.internal.ws.api.wsdl.parser,11,11,2
com.sun.xml.internal.ws.api.model.wsdl.editable,11,10,3
com.sun.xml.internal.ws.assembler,28,25,9
com.sun.xml.internal.ws.client.dispatch,37,35,12
com.sun.xml.internal.ws.client.sei,47,45,11
com.sun.xml.internal.ws.handler,42,35,7
com.sun.xml.internal.ws.protocol.soap,22,20,7
com.sun.xml.internal.ws.transport,13,11,5
com.sun.xml.internal.ws.transport.http.client,25,24,10
com.sun.xml.internal.ws.util.pipe,31,27,4
com.sun.xml.internal.ws.config.management.policy,7,6,1
com.sun.xml.internal.ws.encoding.policy,17,16,6
com.sun.xml.internal.ws.policy.jaxws,31,27,7
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,4,0
com.sun.xml.internal.ws.api.policy.subject,5,5,2
com.sun.xml.internal.ws.server.provider,28,25,10
