Item,Package Size,Module Size,Redundant Count
org.apache.log4j.lf5.viewer.LogBrokerMonitor$7,3,2,64
org.apache.log4j.lf5.viewer.LogBrokerMonitor$8,3,2,64
org.apache.log4j.lf5.viewer.LogBrokerMonitor$9,3,2,64
org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor,1,1,47
org.apache.log4j.lf5.viewer.LogFactor5InputDialog,4,2,149
org.apache.log4j.lf5.viewer.LogFactor5Dialog,1,1,104
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1,1,1,104
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1,1,1,47
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2,1,1,47
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3,1,1,47
org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener,2,1,46
org.apache.log4j.lf5.viewer.LogTableRowRenderer,3,2,64
org.apache.log4j.spi.DefaultRepositorySelector,2,2,131
org.apache.log4j.spi.NOPLoggerRepository,8,3,141
org.apache.log4j.spi.RepositorySelector,1,1,104
org.apache.log4j.spi.RootLogger,3,3,171
org.apache.log4j.LogXF,5,3,169
org.apache.log4j.MDC,2,2,131
org.apache.log4j.NameValue,1,1,104
org.apache.log4j.NDC$DiagnosticContext,1,1,18
org.apache.log4j.NDC,2,2,70
org.apache.log4j.net.DefaultEvaluator,4,3,170
org.apache.log4j.spi.TriggeringEventEvaluator,1,1,52
org.apache.log4j.xml.DOMConfigurator,29,7,216
org.apache.log4j.net.SocketNode,5,3,169
org.apache.log4j.net.SMTPAppender$1,1,1,52
org.apache.log4j.net.SMTPAppender,14,5,207
org.apache.log4j.xml.UnrecognizedElementHandler,1,1,104
org.apache.log4j.net.SocketAppender$Connector,2,2,79
org.apache.log4j.net.SocketAppender,7,2,74
org.apache.log4j.net.ZeroConfSupport,1,1,52
org.apache.log4j.net.SocketHubAppender$ServerMonitor,4,1,49
org.apache.log4j.net.SocketHubAppender,7,2,74
org.apache.log4j.net.TelnetAppender$SocketHandler,2,1,51
org.apache.log4j.net.TelnetAppender,4,2,77
org.apache.log4j.TTCCLayout,3,3,171
org.apache.log4j.or.DefaultRenderer,1,1,18
org.apache.log4j.pattern.FormattingInfo,1,1,104
org.apache.log4j.pattern.LiteralPatternConverter,2,1,51
org.apache.log4j.pattern.LoggingEventPatternConverter,2,2,56
org.apache.log4j.pattern.PatternParser,6,3,157
org.apache.log4j.pattern.CachedDateFormat,1,1,104
org.apache.log4j.pattern.NamePatternConverter,2,2,58
org.apache.log4j.pattern.DatePatternConverter$DefaultZoneDateFormat,1,1,104
org.apache.log4j.pattern.DatePatternConverter,5,2,153
org.apache.log4j.pattern.PatternConverter,1,1,104
org.apache.log4j.pattern.NameAbbreviator$DropElementAbbreviator,1,1,6
org.apache.log4j.pattern.NameAbbreviator,5,2,107
org.apache.log4j.pattern.NameAbbreviator$MaxElementAbbreviator,1,1,6
org.apache.log4j.pattern.NameAbbreviator$NOPAbbreviator,1,1,6
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviatorFragment,1,1,6
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviator,2,2,110
org.apache.log4j.pattern.PatternParser$ReadOnlyMap,1,1,52
org.apache.log4j.pattern.RelativeTimePatternConverter$CachedTimestamp,1,1,52
org.apache.log4j.pattern.RelativeTimePatternConverter,3,1,50
org.apache.log4j.PropertyWatchdog,4,2,106
org.apache.log4j.SortedKeyEnumeration,1,1,104
org.apache.log4j.rewrite.RewritePolicy,1,1,52
org.apache.log4j.RollingFileAppender,8,3,178
org.apache.log4j.spi.NOPLogger,8,4,194
org.apache.log4j.spi.NullWriter,1,1,104
org.apache.log4j.varia.ExternallyRolledFileAppender,2,2,156
org.apache.log4j.varia.HUP,3,1,50
org.apache.log4j.varia.HUPNode,2,1,51
org.apache.log4j.xml.DOMConfigurator$1,2,1,17
org.apache.log4j.xml.DOMConfigurator$ParseAction,1,1,18
org.apache.log4j.xml.DOMConfigurator$2,2,1,17
org.apache.log4j.xml.DOMConfigurator$3,2,1,17
org.apache.log4j.xml.DOMConfigurator$4,2,1,17
org.apache.log4j.xml.DOMConfigurator$5,2,1,17
org.apache.log4j.xml.Log4jEntityResolver,1,1,52
org.apache.log4j.xml.SAXErrorHandler,1,1,52
org.apache.log4j.xml.XMLWatchdog,4,3,125
