Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,7,187
com.sun.org.apache.xml.internal.security.signature.reference,5,4,148
com.sun.org.apache.xml.internal.security.transforms.implementations,24,10,156
com.sun.org.apache.xpath.internal.functions,17,6,143
com.sun.org.apache.xpath.internal.compiler,17,6,143
javax.xml.xpath,9,5,146
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,6,161
org.w3c.dom.html,3,3,148
com.sun.org.apache.xpath.internal.operations,11,4,145
com.sun.org.apache.xpath.internal.patterns,10,5,148
org.w3c.dom.xpath,3,3,148
com.sun.org.apache.xpath.internal.jaxp,21,9,145
com.sun.org.glassfish.external.amx,8,5,172
com.sun.org.glassfish.external.arc,3,2,146
com.sun.org.glassfish.external.probe.provider,3,2,146
com.sun.org.glassfish.external.probe.provider.annotations,2,1,145
com.sun.org.glassfish.external.statistics,2,2,147
com.sun.org.glassfish.external.statistics.annotations,2,1,145
com.sun.org.glassfish.external.statistics.impl,6,3,145
com.sun.org.glassfish.gmbal,10,5,172
com.sun.org.glassfish.gmbal.util,5,3,148
javax.management.modelmbean,13,5,169
com.sun.org.omg.SendingContext.CodeBasePackage,5,3,198
com.sun.rmi.rmid,5,4,149
com.sun.rowset,16,7,171
com.sun.rowset.internal,18,7,169
com.sun.rowset.providers,7,3,149
java.sql,13,8,176
javax.sql,9,6,165
javax.sql.rowset,13,7,163
javax.sql.rowset.serial,11,6,164
javax.sql.rowset.spi,14,7,161
com.sun.security.auth,12,8,209
sun.security.provider,29,15,221
com.sun.security.auth.callback,8,4,163
com.sun.security.auth.login,4,3,172
com.sun.security.auth.module,24,10,200
javax.security.auth.kerberos,12,6,166
sun.security.jgss.krb5,23,10,193
sun.security.krb5,25,11,186
sun.security.krb5.internal.ktab,10,6,168
com.sun.security.cert.internal.x509,7,6,187
com.sun.security.jgss,7,3,162
org.ietf.jgss,8,5,165
sun.security.jgss,24,7,181
com.sun.security.ntlm,11,9,197
com.sun.security.sasl,9,6,169
com.sun.security.sasl.util,6,3,145
com.sun.security.sasl.digest,13,10,193
com.sun.security.sasl.gsskerb,9,5,167
com.sun.security.sasl.ntlm,9,7,171
com.sun.swing.internal.plaf.basic.resources,2,2,147
com.sun.swing.internal.plaf.metal.resources,2,2,147
com.sun.swing.internal.plaf.synth.resources,2,2,147
com.sun.xml.internal.bind,17,6,158
com.sun.xml.internal.bind.v2.runtime.reflect,30,12,146
javax.xml.bind,24,12,164
javax.xml.bind.annotation.adapters,4,2,151
com.sun.xml.internal.bind.annotation,2,1,145
com.sun.xml.internal.bind.api,24,9,151
com.sun.xml.internal.bind.api.impl,4,3,152
com.sun.xml.internal.bind.v2,16,7,160
com.sun.xml.internal.bind.v2.model.annotation,11,6,153
com.sun.xml.internal.bind.v2.model.nav,6,5,155
com.sun.xml.internal.bind.v2.model.runtime,11,4,149
com.sun.xml.internal.bind.v2.runtime,48,15,147
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,16,182
javax.xml.bind.attachment,2,1,145
javax.lang.model,4,3,152
com.sun.xml.internal.bind.marshaller,13,5,154
com.sun.xml.internal.bind.util,8,7,159
com.sun.xml.internal.bind.v2.util,18,7,158
com.sun.xml.internal.bind.unmarshaller,10,5,151
javax.xml.bind.helpers,18,7,147
com.sun.xml.internal.bind.v2.bytecode,6,4,153
com.sun.xml.internal.bind.v2.model.core,15,7,152
javax.xml.bind.annotation,8,3,144
com.sun.xml.internal.bind.v2.model.impl,44,18,174
com.sun.xml.internal.bind.v2.model.util,3,2,147
com.sun.xml.internal.bind.v2.runtime.output,26,12,182
com.sun.xml.internal.bind.v2.runtime.property,22,8,157
com.sun.xml.internal.bind.v2.schemagen,27,9,154
com.sun.xml.internal.txw2.output,16,5,156
com.sun.xml.internal.fastinfoset,13,6,152
com.sun.xml.internal.fastinfoset.stax,15,7,152
com.sun.xml.internal.org.jvnet.fastinfoset,8,4,152
com.sun.xml.internal.org.jvnet.staxex,10,4,143
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,7,149
com.sun.xml.internal.fastinfoset.sax,15,6,149
com.sun.xml.internal.bind.v2.schemagen.episode,4,2,155
