Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.bind.v2.model.core,15,6,183
javax.xml.bind.annotation,8,5,163
com.sun.xml.internal.bind.v2.model.impl,44,13,231
com.sun.xml.internal.bind.v2.model.util,3,2,64
com.sun.xml.internal.bind.v2.runtime.output,26,13,275
com.sun.xml.internal.bind.v2.runtime.property,22,8,204
com.sun.xml.internal.bind.v2.schemagen,27,9,188
com.sun.xml.internal.txw2.output,16,5,126
com.sun.xml.internal.fastinfoset,13,5,131
com.sun.xml.internal.fastinfoset.stax,15,4,94
com.sun.xml.internal.org.jvnet.fastinfoset,8,5,136
com.sun.xml.internal.org.jvnet.staxex,10,5,142
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,8,180
com.sun.xml.internal.fastinfoset.sax,15,5,129
com.sun.xml.internal.bind.v2.schemagen.episode,4,3,60
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,2,56
com.sun.xml.internal.txw2,8,5,106
com.sun.xml.internal.txw2.annotation,2,2,56
com.sun.xml.internal.fastinfoset.algorithm,8,4,123
com.sun.xml.internal.fastinfoset.alphabet,3,2,66
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,79
com.sun.xml.internal.fastinfoset.util,6,3,93
com.sun.xml.internal.fastinfoset.vocab,7,3,92
com.sun.xml.internal.fastinfoset.dom,9,3,90
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,3,98
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,1,48
com.sun.xml.internal.fastinfoset.stax.events,11,4,88
javax.xml.stream.util,5,2,54
com.sun.xml.internal.fastinfoset.stax.factory,14,4,85
com.sun.xml.internal.fastinfoset.stax.util,5,2,54
com.sun.xml.internal.fastinfoset.tools,24,5,120
com.sun.xml.internal.messaging.saaj,3,1,48
com.sun.xml.internal.messaging.saaj.client.p2p,11,5,103
com.sun.xml.internal.messaging.saaj.util,19,6,145
com.sun.xml.internal.messaging.saaj.packaging.mime,4,2,79
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,3,102
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,1,47
com.sun.xml.internal.messaging.saaj.soap,35,8,193
com.sun.xml.internal.org.jvnet.mimepull,10,3,78
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,1,48
com.sun.xml.internal.messaging.saaj.soap.impl,22,4,108
com.sun.xml.internal.messaging.saaj.soap.name,7,1,44
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,2,66
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,2,66
com.sun.xml.internal.messaging.saaj.util.transform,9,2,72
java.awt.datatransfer,13,6,154
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,4,124
com.sun.xml.internal.stream.writers,19,8,162
com.sun.xml.internal.stream.buffer,15,6,218
com.sun.xml.internal.stream.buffer.sax,9,4,169
com.sun.xml.internal.stream.buffer.stax,10,6,216
com.sun.xml.internal.ws,77,11,192
com.sun.xml.internal.ws.addressing,41,7,173
com.sun.xml.internal.ws.addressing.model,5,3,126
com.sun.xml.internal.ws.addressing.v200408,18,4,129
com.sun.xml.internal.ws.api.addressing,47,11,233
com.sun.xml.internal.ws.api.model,11,5,157
com.sun.xml.internal.ws.api.model.wsdl,18,5,161
com.sun.xml.internal.ws.api.pipe,45,8,181
com.sun.xml.internal.ws.api.pipe.helper,4,2,109
com.sun.xml.internal.ws.api.server,39,9,207
com.sun.xml.internal.ws.client,65,13,256
com.sun.xml.internal.ws.message,36,10,239
com.sun.xml.internal.ws.resources,2,2,111
com.sun.xml.internal.ws.server,68,15,265
com.sun.xml.internal.ws.spi.db,28,8,184
com.sun.xml.internal.ws.util.xml,33,12,268
com.sun.xml.internal.ws.wsdl.parser,34,8,217
javax.xml.ws.wsaddressing,10,5,167
