Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.bind.v2.model.core,15,14,209
javax.xml.bind.annotation,8,7,104
com.sun.xml.internal.bind.v2.model.impl,44,28,436
com.sun.xml.internal.bind.v2.model.util,3,3,45
com.sun.xml.internal.bind.v2.runtime.output,26,20,326
com.sun.xml.internal.bind.v2.runtime.property,22,18,298
com.sun.xml.internal.bind.v2.schemagen,27,24,373
com.sun.xml.internal.txw2.output,16,14,224
com.sun.xml.internal.fastinfoset,13,13,211
com.sun.xml.internal.fastinfoset.stax,15,15,241
com.sun.xml.internal.org.jvnet.fastinfoset,8,8,120
com.sun.xml.internal.org.jvnet.staxex,10,10,166
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,16,270
com.sun.xml.internal.fastinfoset.sax,15,14,225
com.sun.xml.internal.bind.v2.schemagen.episode,4,4,60
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,5,75
com.sun.xml.internal.txw2,8,8,120
com.sun.xml.internal.txw2.annotation,2,2,30
com.sun.xml.internal.fastinfoset.algorithm,8,8,136
com.sun.xml.internal.fastinfoset.alphabet,3,3,45
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,30
com.sun.xml.internal.fastinfoset.util,6,6,90
com.sun.xml.internal.fastinfoset.vocab,7,7,105
com.sun.xml.internal.fastinfoset.dom,9,9,135
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,6,90
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,3,45
com.sun.xml.internal.fastinfoset.stax.events,11,10,149
javax.xml.stream.util,5,5,75
com.sun.xml.internal.fastinfoset.stax.factory,14,13,194
com.sun.xml.internal.fastinfoset.stax.util,5,5,75
com.sun.xml.internal.fastinfoset.tools,24,20,312
com.sun.xml.internal.messaging.saaj,3,3,61
com.sun.xml.internal.messaging.saaj.client.p2p,11,11,197
com.sun.xml.internal.messaging.saaj.util,19,17,285
com.sun.xml.internal.messaging.saaj.packaging.mime,4,4,60
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,11,181
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,4,60
com.sun.xml.internal.messaging.saaj.soap,35,24,381
com.sun.xml.internal.org.jvnet.mimepull,10,9,150
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,3,77
com.sun.xml.internal.messaging.saaj.soap.impl,22,17,282
com.sun.xml.internal.messaging.saaj.soap.name,7,5,105
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,12,209
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,12,209
com.sun.xml.internal.messaging.saaj.util.transform,9,8,119
java.awt.datatransfer,13,13,211
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,10,166
com.sun.xml.internal.stream.writers,19,16,269
com.sun.xml.internal.stream.buffer,15,13,193
com.sun.xml.internal.stream.buffer.sax,9,8,135
com.sun.xml.internal.stream.buffer.stax,10,8,118
com.sun.xml.internal.ws,77,29,419
com.sun.xml.internal.ws.addressing,41,27,423
com.sun.xml.internal.ws.addressing.model,5,5,75
com.sun.xml.internal.ws.addressing.v200408,18,14,238
com.sun.xml.internal.ws.api.addressing,47,31,481
com.sun.xml.internal.ws.api.model,11,10,165
com.sun.xml.internal.ws.api.model.wsdl,18,15,238
com.sun.xml.internal.ws.api.pipe,45,30,467
com.sun.xml.internal.ws.api.pipe.helper,4,4,60
com.sun.xml.internal.ws.api.server,39,28,441
com.sun.xml.internal.ws.client,65,35,527
com.sun.xml.internal.ws.message,36,25,396
com.sun.xml.internal.ws.resources,2,2,46
com.sun.xml.internal.ws.server,68,37,556
com.sun.xml.internal.ws.spi.db,28,21,324
com.sun.xml.internal.ws.util.xml,33,26,399
com.sun.xml.internal.ws.wsdl.parser,34,24,382
javax.xml.ws.wsaddressing,10,8,118
com.sun.xml.internal.ws.addressing.policy,19,15,237
com.sun.xml.internal.ws.policy,9,8,135
com.sun.xml.internal.ws.policy.jaxws.spi,6,6,90
com.sun.xml.internal.ws.policy.privateutil,12,11,180
com.sun.xml.internal.ws.policy.sourcemodel,14,12,194
com.sun.xml.internal.ws.policy.spi,6,6,106
com.sun.xml.internal.ws.policy.subject,5,5,75
com.sun.xml.internal.ws.api.message.saaj,16,12,192
com.sun.xml.internal.ws.binding,26,20,326
com.sun.xml.internal.ws.encoding.soap,5,5,91
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,15
javax.xml.ws.handler,5,5,75
com.sun.xml.internal.ws.message.stream,32,24,384
com.sun.xml.internal.ws.spi,27,21,341
com.sun.xml.internal.ws.api.client,12,10,180
com.sun.xml.internal.ws.api.config.management,5,4,59
com.sun.xml.internal.ws.api.config.management.policy,12,9,148
com.sun.xml.internal.ws.api.wsdl.writer,6,4,58
com.sun.xml.internal.ws.db,28,20,308
com.sun.xml.internal.ws.wsdl,17,13,223
com.sun.xml.internal.ws.api.fastinfoset,4,4,60
com.sun.xml.internal.ws.api.ha,1,1,15
